colecao	est_docs	ano_amostra	tem_muni	pistas	variavel_amostra
1838	8723	1999	sim		Número de separações judiciais concedidas em 1ª instância
184	4491	1991	sim		Domicílios particulares permanentes
185	15563	1991	sim		Domicílios particulares permanentes
1857	11046	2006	sim		Número de estabelecimentos agropecuários
1859	8379	2006	sim		Número de estabelecimentos agropecuários que utilizaram plantio direto na palha
186	5570	1991	sim		Número médio de cômodos servindo de dormitório por domicílio
1861	8379	2006	sim		Número de estabelecimentos agropecuários que utilizaram plantio direto na palha
1863	5548	2006	sim		Número de estabelecimentos agropecuários
1865	5548	2006	sim		Número de estabelecimentos agropecuários
187	5564	2008	sim		Municípios com manejo de residuos sólidos
1879	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
1884	5513	2006	sim		Número de estabelecimentos agropecuários em que o produtor declarou ter atividade fora do estabelecimento no ano
1887	5548	2006	sim		Número de estabelecimentos que não obtiveram financiamento
1893	10835	2006	sim		Número de estabelecimentos agropecuários que obtiveram financiamento
1897	11033	2006	sim		Número de estabelecimentos agropecuários que investiram
1898	11086	2006	sim		Número de estabelecimentos agropecuários com informações sobre bens
1905	10708	2006	sim		Número de estabelecimentos agropecuários
1909	11044	2006	sim		Número de estabelecimentos agropecuários que realizaram despesas
1911	11083	2006	sim		Número de estabelecimentos agropecuários que obtiveram receitas no ano
1919	10631	2006	sim		Número de estabelecimentos agropecuários que obtiveram outras receitas no ano
1921	136	2008	sim		Municípios que coletam resíduos sólidos industriais perigosos e/ou não-inertes
1931	11084	2006	sim		Número de estabelecimentos agropecuários com produção
1932	11086	2006	sim		Número de estabelecimentos agropecuários
1935	11048	2006	sim		Número de estabelecimentos agropecuários
194	22123	1999	sim		Nascidos vivos registrados no ano
196	4491	1991	sim		Domicílios particulares permanentes
1963	5528	2006	sim		Número de estabelecimentos agropecuários
1966	5548	2006	sim		Número de estabelecimentos agropecuários
1967	5528	2006	sim		Número de estabelecimentos agropecuários
1968	5487	2000	sim	Populacao	População residente
1969	5507	2000	sim	Populacao	População residente
197	20127	1999	sim		Nascidos vivos ocorridos no ano
1970	5548	2006	sim		Número de estabelecimentos agropecuários
1971	5507	2000	sim	Populacao	População residente
1972	11072	2000	sim		Pessoas que frequentavam escola ou creche
1973	11072	2000	sim		Pessoas que frequentavam escola ou creche
1974	5507	2000	sim		Pessoas de 5 anos ou mais de idade
1975	8358	2006	sim		Número de estabelecimentos agropecuários que utilizaram plantio direto na palha
1976	5507	2000	sim		Pessoas de 5 anos ou mais de idade
1977	5467	2000	sim	Populacao	População residente
1978	5488	2000	sim		Pessoas de 10 anos ou mais de idade
1979	5548	2006	sim		Número de estabelecimentos agropecuários
1980	5507	2000	sim		Mulheres de 10 anos ou mais de idade
1981	5507	2000	sim		Filhos tidos pelas mulheres de 10 anos ou mais de idade
1982	16710	2006	sim		Número de estabelecimentos agropecuários
1983	5507	2000	sim		Pessoas de 10 anos ou mais de idade
1984	5487	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
1985	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
1989	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
1990	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
1991	16521	2000	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, com rendimento
1992	16521	2000	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência e com rendimento de trabalho
1993	33042	2000	sim		Domicílios particulares permanentes
2002	5548	2006	sim		Número de estabelecimentos agropecuários
2003	5487	2000	sim	Populacao	Famílias residentes em domicílios particulares
2004	5507	2000	sim	Populacao	Pessoas residentes em domicílios particulares
2005	5487	2000	sim	Populacao	Pessoas residentes em domicílios particulares
2006	11086	2006	sim		Número de estabelecimentos agropecuários
2007	10149	2006	sim		Número de estabelecimentos agropecuários com uso de irrigação
2008	22144	2000	sim		Domicílios particulares permanentes
2009	22144	2000	sim		Domicílios particulares permanentes
201	4491	1991	sim	Populacao	População residente de 5 anos ou mais de idade
2010	11140	2000	sim		Domicílios particulares permanentes
2011	5507	2000	sim		Domicílios particulares permanentes
2012	5507	2000	sim		Domicílios particulares permanentes
2013	5507	2000	sim		Domicílios particulares permanentes
2014	5507	2000	sim		Domicílios particulares permanentes
2015	5570	2000	sim		Domicílios particulares permanentes
2016	5507	2000	sim		Moradores em domicílios particulares permanentes
2017	5507	2000	sim		Moradores em domicílios particulares permanentes
2018	5507	2000	sim		Moradores em domicílios particulares permanentes
2019	5507	2000	sim		Moradores em domicílios particulares permanentes
202	23505	1970	sim	Populacao	População residente
2020	5570	2000	sim		Moradores em domicílios particulares permanentes
2021	5507	2000	sim		Moradores em domicílios particulares permanentes
2022	5487	2000	sim		Moradores em domicílios particulares permanentes
2023	5507	2000	sim		Moradores em domicílios particulares permanentes
2024	5487	2000	sim		Moradores em domicílios particulares permanentes
2025	5570	2000	sim		Moradores em domicílios particulares permanentes
2026	17416	2006	sim		Número de estabelecimentos agropecuários
2027	19874	2006	sim		Número de estabelecimentos agropecuários
2029	5545	2006	sim		Número de estabelecimentos agropecuários com produtor proprietário, concessionário ou assentado sem titulação definitiva
203	3389	1991	sim	Populacao	População residente de 5 anos ou mais de idade
2030	11072	2000	sim		Pessoas de 10 anos ou mais de idade
2031	11072	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2032	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2033	33216	2000	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, com rendimento
2034	33216	2000	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência e com rendimento de trabalho
2035	33042	2000	sim		Domicílios particulares permanentes
2038	13442	2006	sim		Número de estabelecimentos agropecuários
2039	11077	2006	sim		Número de estabelecimentos agropecuários
204	9998	1991	sim	Populacao	População residente de 5 anos ou mais de idade
205	4491	1991	sim	Populacao	População residente
206	23505	1970	sim		Domicílios particulares permanentes
2063	5548	2006	sim		Número de estabelecimentos agropecuários
2064	241	2008	sim		Municípios que coletam resíduos sólidos industriais perigosos e/ou não-inertes
2065	5565	2010	sim		Domicílios particulares permanentes
2067	5548	2006	sim		Número de estabelecimentos agropecuários
2068	5548	2006	sim		Número de estabelecimentos agropecuários
2069	5548	2006	sim		Número de estabelecimentos agropecuários
207	15563	1991	sim		Pessoas moradoras em domicílios particulares permanentes
2070	5548	2006	sim		Número de estabelecimentos agropecuários
2071	11054	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 sem laço de parentesco com o produtor
2073	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12
208	4491	1991	sim		Domicílios
2093	11072	2000	sim	Populacao	População residente
2094	11072	2000	sim	Populacao	População residente
2095	5507	2000	sim		Pessoas de 5 anos ou mais de idade
2096	5507	2000	sim	Populacao	População residente
2097	5507	2000	sim		Pessoas de 15 anos ou mais de idade
2098	11072	2000	sim		Pessoas de 10 anos ou mais de idade
2099	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
21	20700	2008	sim	PIB / PIB per capita	Produto Interno Bruto a preços correntes
2100	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2101	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2102	5507	2000	sim	Populacao	População residente
2103	11072	2000	sim	Populacao	População residente
2104	11072	2000	sim		Pessoas de 5 anos ou mais de idade
2105	11072	2000	sim	Populacao	População residente
2106	5507	2000	sim		Pessoas de 15 anos ou mais de idade
2107	11072	2000	sim		Pessoas de 10 anos ou mais de idade
2108	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2109	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
2110	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2111	5507	2000	sim	Populacao	População residente
2112	5507	2000	sim	Populacao	População residente
2113	5507	2000	sim		Pessoas de 5 anos ou mais de idade
2114	5507	2000	sim	Populacao	População residente
2115	5507	2000	sim		Pessoas de 15 anos ou mais de idade
2116	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2118	5507	2000	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
213	22102	1999	sim		Nascidos vivos ocorridos no ano
214	22102	1999	sim		Nascidos vivos ocorridos no ano
2140	5507	2000	sim		Pessoas de 10 anos ou mais de idade
2141	5507	2000	sim		Pessoas de 5 anos ou mais de idade
2142	5507	2000	sim	Populacao	População residente
2144	5547	2006	sim		Número de estabelecimentos agropecuários com eletrodomésticos
2145	9570	2010	sim		Naturalizados brasileiros
2146	5472	2006	sim		Número de estabelecimentos agropecuários que obtiveram financiamento
2147	10718	2006	sim		Número de estabelecimentos agropecuários, com agricultura familiar, com uso de agrotóxico
2148	10718	2006	sim		Número de estabelecimentos agropecuários, com agricultura familiar, com uso de agrotóxico
2164	11086	2006	sim		Número de estabelecimentos agropecuários
217	5570	1991	sim		Domicílios particulares permanentes
2172	5546	2006	sim		Número de estabelecimentos agropecuários com recursos hídricos
2174	11086	2006	sim		Número de estabelecimentos agropecuários
2188	11082	2006	sim		Número de estabelecimentos agropecuários
2201	11087	2006	sim		Produtores na direção dos trabalhos nos estabelecimentos agropecuários com agricultura familiar
2202	11087	2006	sim		Produtores na direção dos trabalhos nos estabelecimentos agropecuários com agricultura familiar
2203	5548	2006	sim		Pessoas que dirigem os estabelecimentos agropecuários
2204	11086	2006	sim		Número de estabelecimentos agropecuários
221	4491	1991	sim	Populacao	População residente
2217	5548	2006	sim		Número de estabelecimentos agropecuários
2218	16710	2006	sim		Número de estabelecimentos agropecuários
2219	16710	2006	sim		Número de estabelecimentos agropecuários
222	4491	1991	sim	Populacao	População residente de 5 anos ou mais de idade
2220	14204	2006	sim		Área cortada de espécies da silvicultura
2222	4327	2000	sim		Número de entidades prestadoras de serviços de manejo de águas pluviais
2223	4327	2000	sim		Número de entidades prestadoras de serviços de manejo de águas pluviais
2224	1926	2000	sim	Empresas / ocupacao	Pessoal ocupado no serviço de manejo de águas pluviais
2225	4327	2000	sim		Municípios com serviços de manejo de águas pluviais
2226	4327	2000	sim		Municípios com serviços de manejo de águas pluviais
2227	4327	2000	sim		Municípios que possuem instrumentos reguladores do serviço de manejo de águas pluviais
2228	4327	2000	sim		Municípios com serviços de manejo de águas pluviais
2229	14	2000	sim		Municípios que concedem a gerência do serviço de manejo de águas pluviais à empreiteiras
2230	9891	2000	sim		Municípios com serviço de drenagem urbana subterrâneo
2231	4327	2000	sim		Municípios com serviço de drenagem urbana subterrâneo
2232	4412	2006	sim		Valor da produção
2233	6473	2006	sim		Valor da produção
2234	3677	2006	sim		Valor da produção
2235	5239	2006	sim		Valor da produção
2236	5258	2006	sim		Valor da produção
2237	10806	2006	sim		Valor da produção
2238	3047	2000	sim		Extensão da rede de drenagem urbana
2239	9891	2000	sim		Municípios com serviços de manejo de águas pluviais
224	4491	1991	sim	Populacao	Pessoas residentes em domicílios particulares permanentes
